id,dttm,topic,text
125892140940267520,2011-10-17T11:13:20Z,apple,Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history
125891898517889020,2011-10-17T11:12:22Z,apple,Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-)
125887065861787650,2011-10-17T10:53:10Z,apple,Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?
125882473312817150,2011-10-17T10:34:55Z,apple,Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm
125878880916611070,2011-10-17T10:20:38Z,apple,OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?
125866627337162750,2011-10-17T09:31:57Z,apple,A court in Sydney banned the sale of @Samsung 's Galaxy Tab in Australia over intellectual property infringement claims by @Apple  #IP_wars
125866368758333440,2011-10-17T09:30:55Z,apple,@Apple received 1m pre-orders in a single day for its new iPhone 4S #consumer_demand #steve_jobs
125859792802693120,2011-10-17T09:04:47Z,apple,@apple can you get your iphone to stop vibrating when you get a text?
125859488728236030,2011-10-17T09:03:35Z,apple,"@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
125854430171111420,2011-10-17T08:43:29Z,apple,"#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22"
125840474132066300,2011-10-17T07:48:01Z,apple,"If you sign up for iClould, will you also get iRain? @apple #icloud."
125830917578162160,2011-10-17T07:10:03Z,apple,@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc
125829040740368380,2011-10-17T07:02:35Z,apple,"Say no to 1,000 things. What are you saying ""no"" to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation"
125828984293425150,2011-10-17T07:02:22Z,apple,ok it is back @iphone @apple
125826820057731070,2011-10-17T06:53:46Z,apple,Cat accusing tiger for roaring  #Samsung on @Apple
125824709421039600,2011-10-17T06:45:23Z,apple,@apple and @nintendo need to partner up for the app store
125823389804929020,2011-10-17T06:40:08Z,apple,"@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success"
125821979797364720,2011-10-17T06:34:32Z,apple,@nascarwriter right where I left it last week... #iphone4S #Apple @Apple  http://t.co/ksJh8BAS
125821218258550780,2011-10-17T06:31:30Z,apple,@paulbentleymelb @apple I think they call that profit-making 'genius'
125817967240949760,2011-10-17T06:18:35Z,apple,What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock
125815990620659710,2011-10-17T06:10:44Z,apple,@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining
125811943054393340,2011-10-17T05:54:39Z,apple,"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds ""Newsstand"" #app"
125807897568481280,2011-10-17T05:38:34Z,apple,@twalve too busy having slappy hissy-fits with Samsung? @Apple
125804983185719280,2011-10-17T05:26:59Z,apple,Fregon el nuevo facebook para iPod/iPhone haha alomejor ya tiene rato pero yo lo acabo de actualizar @apple
125803571601080320,2011-10-17T05:21:23Z,apple,RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple
125803457155301360,2011-10-17T05:20:56Z,apple,Siri keeps trying to send me to escort services....is that legal? @Apple
125801811817922560,2011-10-17T05:14:23Z,apple,"Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980."
125793487479259120,2011-10-17T04:41:19Z,apple,"Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple"
125792596114161660,2011-10-17T04:37:46Z,apple,@virgojud81 well maybe if you would set ya @apple products to send push notifications it would go through.
125792107930714110,2011-10-17T04:35:50Z,apple,@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying
125727869363163120,2011-10-17T00:20:34Z,apple,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps"
125727349034598400,2011-10-17T00:18:30Z,apple,hmm it seems i should have checked the identity of @apple first…
125727044263874560,2011-10-17T00:17:17Z,apple,"@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme"
125726769297891330,2011-10-17T00:16:12Z,apple,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/en0iacwR #PampersHelloApps"
125725274317914110,2011-10-17T00:10:15Z,apple,@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??
125721197437648880,2011-10-16T23:54:03Z,apple,What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0
125708425752612860,2011-10-16T23:03:18Z,apple,@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU
125703536632807420,2011-10-16T22:43:53Z,apple,@Apple needs to give me a contract deal i get them new customers all the time #teamiphone
125698733768843260,2011-10-16T22:24:48Z,apple,@HTC vs @Apple who winning
125695449423286270,2011-10-16T22:11:45Z,apple,Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG
125695107734319100,2011-10-16T22:10:23Z,apple,@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead
1.2569458731346739e+17,2011-10-16T22:08:19Z,apple,"WOW DOGS!!

@Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD"
125692890474233840,2011-10-16T22:01:35Z,apple,Digital X Worldwide | Today Is Steve Jobs Day In California @apple http://t.co/QSCHuMIN
125692845054115840,2011-10-16T22:01:24Z,apple,Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72
125691975474229250,2011-10-16T21:57:56Z,apple,"Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally"
125690764331196400,2011-10-16T21:53:08Z,apple,Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh
125689905954299900,2011-10-16T21:49:43Z,apple,@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE
125687710705926140,2011-10-16T21:41:00Z,apple,Siri wasn't able to help me find the g-spot....bush league @apple
125686643960193020,2011-10-16T21:36:45Z,apple,@Apple MacBook Air.. satiliktir.
125685016389894140,2011-10-16T21:30:17Z,apple,"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShat ..."
125679996420374530,2011-10-16T21:10:20Z,apple,@apple http://t.co/2YcsCG68 via @donorschoose
1.2567783829576499e+17,2011-10-16T21:01:46Z,apple,I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol
125674121722998780,2011-10-16T20:47:00Z,apple,Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?
125669834922008560,2011-10-16T20:29:58Z,apple,You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan
125667332931596290,2011-10-16T20:20:01Z,apple,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1"
125666909080387580,2011-10-16T20:18:20Z,apple,"If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri"
125665930339565570,2011-10-16T20:14:27Z,apple,"@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens"
125664999036301310,2011-10-16T20:10:45Z,apple,The folks at @apple are awesome! So glad I a #mactard
125664891691474940,2011-10-16T20:10:19Z,apple,"Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL"
125663967296229360,2011-10-16T20:06:39Z,apple,"While the improvements in @Apple Mac OS 10.7 #Lion are great, the full-screen implementation on 2 monitors is broken."
125661036891226110,2011-10-16T19:55:00Z,apple,@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either
125660067482697730,2011-10-16T19:51:09Z,apple,@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.
1.2565795018546381e+17,2011-10-16T19:42:44Z,apple,"RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage."
125647236418912240,2011-10-16T19:00:10Z,apple,Dear @apple can I still use #iWeb for my #mobileme website if I convert to iCloud with my Apple ID for mail and iCal??? #help #dtv thanks!
1.2564537679033139e+17,2011-10-16T18:52:46Z,apple,#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple
125642256114909180,2011-10-16T18:40:22Z,apple,Lmao RT @RobynheaRtz: He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
125642161659199490,2011-10-16T18:40:00Z,apple,"@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong"
125642041140060160,2011-10-16T18:39:31Z,apple,He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
1.2564075896648499e+17,2011-10-16T18:34:25Z,apple,What's up #twitpeeps? How's every @apple user liking iOS 5?
125640679325052930,2011-10-16T18:34:06Z,apple,"“@42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion”"
125640515021578240,2011-10-16T18:33:27Z,apple,"RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
12563895595264e4,2011-10-16T18:27:16Z,apple,"@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
125633549847117820,2011-10-16T18:05:47Z,apple,"on that @Apple shit hard, change my twitter name to @_iFynest"
125633468708302850,2011-10-16T18:05:27Z,apple,I want Siri on my iPhone4 ! @apple
125633233982459900,2011-10-16T18:04:31Z,apple,"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data."
125632582795804670,2011-10-16T18:01:56Z,apple,Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy
1.2563155605114061e+17,2011-10-16T17:57:51Z,apple,"Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store."
125630955154190320,2011-10-16T17:55:29Z,apple,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh
125630836245676030,2011-10-16T17:55:00Z,apple,@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od
125630016485732350,2011-10-16T17:51:44Z,apple,Back to the Future 2 where @Apple didn't even have IPhone
125629788563050480,2011-10-16T17:50:50Z,apple,Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings
125627732032888830,2011-10-16T17:42:40Z,apple,"@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?"
125626286939979760,2011-10-16T17:36:55Z,apple,"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!"
125625630254567420,2011-10-16T17:34:18Z,apple,How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO
125625566203346940,2011-10-16T17:34:03Z,apple,@Apple hits @Samsung in court again - http://t.co/l6brF3yB
1.2562011358299341e+17,2011-10-16T17:12:23Z,apple,"@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l"
125617451705712640,2011-10-16T17:01:49Z,apple,U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple
125617133123153920,2011-10-16T17:00:33Z,apple,"@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?"
125616747863736320,2011-10-16T16:59:01Z,apple,@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.
125614951787266050,2011-10-16T16:51:52Z,apple,Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb
125614910804738050,2011-10-16T16:51:43Z,apple,Can someone explain to me how the hell iMessage differs from a text message? @Apple
125598495137726460,2011-10-16T15:46:29Z,apple,"@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal"
125596991290998780,2011-10-16T15:40:30Z,apple,@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?
125595669145722880,2011-10-16T15:35:15Z,apple,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps"
125595441562783740,2011-10-16T15:34:21Z,apple,@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop
125591434056318960,2011-10-16T15:18:25Z,apple,@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???
125589884445536240,2011-10-16T15:12:16Z,apple,has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple
1.2558925889864499e+17,2011-10-16T15:09:47Z,apple,You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease
125588749454278640,2011-10-16T15:07:45Z,apple,Thanks @apple my girlfriend likes #siri more than me now.
125588587180863490,2011-10-16T15:07:07Z,apple,"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
125587186723725310,2011-10-16T15:01:33Z,apple,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter
125586682790674430,2011-10-16T14:59:33Z,apple,@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5
125583717354831870,2011-10-16T14:47:46Z,apple,@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s
125581507355086850,2011-10-16T14:38:59Z,apple,Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2
125581280430669820,2011-10-16T14:38:05Z,apple,Oops! Apparently @apple is some handle-squatter. Tweetbarassment.
125564573167263740,2011-10-16T13:31:41Z,apple,This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple
1.2554601720566579e+17,2011-10-16T12:17:57Z,apple,this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
12554591486464e4,2011-10-16T12:17:33Z,apple,"MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5"
